gpu_numbers,vc_order,time_from_start
1,6,8716885.0
1,6,8717073.0
1,6,8717353.0
1,6,8716541.0
1,6,8716998.0
1,6,8717025.0
1,6,8717620.0
1,6,8717166.0
1,6,8717084.0
1,6,8717415.0
1,11,8716587.0
1,6,8716465.0
1,6,8716615.0
1,6,8716433.0
1,6,8716547.0
1,7,8716746.0
1,6,8714167.0
1,6,8716474.0
1,6,8713937.0
1,6,8716448.0
1,6,8717052.0
1,6,8716552.0
1,6,8716522.0
1,6,8716516.0
1,6,8717311.0
1,6,8717286.0
1,6,8717026.0
1,6,8716530.0
1,6,8716455.0
1,7,8717607.0
1,6,8716585.0
1,6,8716423.0
2,12,8716133.0
1,6,8717312.0
1,6,8716370.0
1,6,8716537.0
1,6,8716312.0
1,6,8716450.0
1,6,8714647.0
1,6,8716408.0
4,14,8717477.0
1,6,8716422.0
1,6,8716395.0
1,6,8716440.0
4,14,8717457.0
4,14,8717525.0
1,6,8716508.0
1,6,8716437.0
4,12,8703422.0
1,6,8716356.0
4,1,8716504.0
1,6,8716352.0
1,6,8715693.0
1,6,8716493.0
1,6,8716278.0
1,6,8716982.0
1,6,8716255.0
1,6,8713760.0
1,6,8716570.0
1,6,8713906.0
1,6,8716956.0
1,6,8716312.0
8,14,8716365.0
1,2,8713752.0
1,6,8716258.0
1,6,8716270.0
1,6,8714086.0
1,6,8713658.0
1,6,8713768.0
1,6,8716226.0
1,6,8716381.0
4,1,8715112.0
1,6,8716395.0
1,2,8716750.0
1,6,8716344.0
1,6,8716492.0
4,1,8712283.0
1,6,8715596.0
1,6,8716478.0
1,6,8714613.0
1,6,8716676.0
1,6,8716505.0
1,6,8716418.0
1,6,8716393.0
1,6,8716375.0
1,6,8716360.0
1,6,8716237.0
1,6,8713919.0
1,6,8713610.0
1,6,8713848.0
1,6,8713968.0
1,6,8716332.0
1,6,8716340.0
1,2,8716150.0
1,6,8713800.0
1,2,8716668.0
1,6,8714288.0
1,6,8713777.0
1,7,8715882.0
1,11,8714542.0
1,6,8713545.0
1,6,8715316.0
2,2,8716445.0
1,6,8715257.0
1,7,8715829.0
1,7,8715198.0
1,7,8715194.0
1,7,8715199.0
1,7,8715194.0
1,6,8714193.0
1,7,8715881.0
1,6,8714187.0
1,7,8715881.0
1,6,8715873.0
1,7,8715879.0
1,7,8715879.0
1,6,8714709.0
1,7,8715877.0
1,6,8713808.0
1,7,8715831.0
1,6,8715874.0
1,6,8715875.0
1,6,8714087.0
1,6,8713762.0
1,7,8715198.0
1,6,8714025.0
1,6,8713874.0
1,6,8714233.0
1,6,8713665.0
1,7,8715830.0
1,6,8713986.0
1,7,8715196.0
1,7,8715827.0
1,7,8715824.0
4,1,8714689.0
1,6,8715256.0
1,7,8715822.0
1,6,8715014.0
8,14,8715474.0
1,6,8714826.0
1,6,8714645.0
1,6,8713915.0
1,11,8715506.0
1,6,8715041.0
1,6,8715015.0
1,6,8713829.0
1,6,8713791.0
1,7,8714460.0
1,6,8713599.0
1,6,8713989.0
1,6,8713620.0
1,6,8713946.0
1,7,8714460.0
1,7,8714461.0
1,6,8713548.0
1,6,8714269.0
1,6,8714128.0
1,6,8713734.0
1,6,8713783.0
1,2,8714952.0
1,6,8713886.0
1,6,8713977.0
1,6,8713846.0
1,6,8713813.0
1,6,8713682.0
1,7,8715195.0
1,6,8713696.0
1,6,8714287.0
1,6,8714251.0
1,6,8713896.0
1,6,8714046.0
1,6,8713547.0
1,6,8714140.0
1,6,8713863.0
1,7,8714459.0
1,6,8713720.0
1,6,8714107.0
1,6,8714174.0
1,6,8713630.0
1,6,8714214.0
1,6,8713825.0
1,6,8714197.0
1,6,8713616.0
1,6,8713868.0
1,6,8713926.0
1,6,8713713.0
1,6,8713856.0
1,2,8714352.0
1,2,8714520.0
1,6,8713827.0
1,6,8713838.0
1,6,8713906.0
1,6,8713993.0
8,14,8712592.0
1,6,8713900.0
1,6,8713662.0
1,6,8713767.0
1,6,8713810.0
1,6,8713740.0
1,6,8713962.0
1,6,8713786.0
1,6,8713634.0
1,6,8713745.0
1,6,8713729.0
1,6,8713687.0
1,6,8713638.0
1,6,8713880.0
1,6,8713818.0
1,6,8713581.0
1,6,8713496.0
1,6,8713570.0
1,6,8713579.0
1,6,8713511.0
1,6,8713591.0
1,6,8713604.0
1,6,8713527.0
1,6,8713520.0
1,6,8713535.0
1,6,8713490.0
1,6,8713472.0
1,6,8713508.0
1,6,8713485.0
1,6,8713452.0
1,6,8713453.0
1,4,8713433.0
1,6,8713673.0
1,7,8712406.0
4,1,8712849.0
1,6,8712712.0
1,2,8713151.0
1,6,8713204.0
1,2,8712989.0
1,6,8712872.0
1,6,8712868.0
1,6,8712735.0
1,6,8712856.0
1,6,8712766.0
1,6,8712763.0
2,2,8712712.0
1,6,8712529.0
1,2,8712551.0
1,6,8712529.0
1,6,8712344.0
1,1,8712391.0
1,1,8710605.0
1,7,8707286.0
1,7,8707934.0
1,2,8711951.0
1,7,8711882.0
1,6,8711696.0
1,2,8711417.0
1,7,8707350.0
1,7,8707505.0
1,2,8711351.0
1,2,8711352.0
1,2,8710751.0
1,6,8710705.0
1,6,8710707.0
1,6,8710481.0
1,6,8710506.0
1,6,8710502.0
1,6,8710422.0
1,6,8710442.0
1,6,8710440.0
1,2,8710151.0
1,2,8709551.0
1,1,8709943.0
1,2,8708950.0
1,6,8708490.0
1,6,8708488.0
1,2,8708350.0
1,2,8708089.0
1,2,8707750.0
1,2,8707152.0
1,2,8706278.0
1,2,8705351.0
1,2,8706552.0
1,2,8705952.0
1,6,8703605.0
1,6,8704097.0
1,6,8703600.0
1,6,8703091.0
1,6,8703932.0
1,6,8703194.0
1,6,8703764.0
1,6,8703755.0
1,6,8703245.0
1,6,8703898.0
1,6,8703155.0
1,6,8703832.0
1,6,8706299.0
1,6,8703921.0
1,6,8703312.0
1,6,8703706.0
1,6,8703048.0
1,6,8703791.0
1,6,8703855.0
1,6,8703611.0
1,6,8703614.0
1,6,8703789.0
1,6,8703474.0
1,6,8704051.0
1,6,8703688.0
1,6,8703890.0
1,6,8703282.0
1,6,8702853.0
1,6,8703651.0
1,6,8706305.0
1,6,8704115.0
1,6,8705000.0
1,6,8703891.0
1,6,8703444.0
1,6,8703756.0
1,6,8703848.0
1,6,8703991.0
1,6,8704085.0
1,6,8703556.0
1,6,8703705.0
1,6,8703573.0
1,6,8704025.0
1,6,8703692.0
1,6,8703236.0
1,6,8703587.0
1,6,8703945.0
1,6,8703657.0
1,6,8703944.0
1,6,8703123.0
1,6,8703958.0
1,6,8703656.0
1,6,8703379.0
1,6,8702992.0
1,6,8703763.0
1,6,8703615.0
1,6,8703534.0
1,6,8702647.0
1,6,8703711.0
1,6,8702412.0
1,6,8703181.0
1,6,8703420.0
1,6,8703477.0
1,6,8703676.0
1,6,8703589.0
1,6,8703460.0
1,6,8702979.0
1,6,8703798.0
1,6,8703646.0
1,6,8702699.0
1,6,8704111.0
1,6,8703723.0
1,6,8702931.0
1,6,8703729.0
1,6,8703531.0
1,6,8702810.0
1,6,8703889.0
1,2,8704751.0
1,6,8703844.0
1,6,8703671.0
1,6,8703860.0
1,6,8703980.0
1,6,8703492.0
1,6,8703696.0
1,6,8704035.0
1,6,8703270.0
1,6,8703832.0
1,6,8703660.0
1,6,8703388.0
1,6,8702895.0
1,6,8703183.0
1,6,8703946.0
1,6,8703271.0
1,6,8702986.0
1,6,8702795.0
1,6,8703286.0
1,6,8703475.0
1,6,8703573.0
1,6,8702668.0
1,6,8703991.0
1,6,8703086.0
1,6,8702894.0
1,6,8703072.0
1,6,8703522.0
1,6,8703282.0
1,6,8703976.0
1,6,8703348.0
1,6,8703965.0
1,6,8703403.0
1,6,8702468.0
1,6,8703626.0
1,6,8703639.0
1,6,8704010.0
1,6,8703046.0
1,6,8703194.0
1,6,8703421.0
1,6,8703916.0
1,6,8703733.0
1,6,8703448.0
1,6,8703005.0
1,6,8703208.0
1,6,8703080.0
1,6,8703818.0
1,6,8703362.0
1,6,8703872.0
1,6,8703378.0
1,2,8704151.0
1,6,8703901.0
1,6,8703183.0
1,6,8702399.0
1,6,8702318.0
1,6,8703073.0
1,6,8703969.0
1,6,8703635.0
1,6,8703860.0
1,6,8702614.0
1,6,8703341.0
1,6,8703099.0
1,6,8703220.0
1,6,8703677.0
1,6,8703265.0
1,6,8703392.0
1,6,8703017.0
1,6,8703638.0
1,6,8703335.0
1,6,8703625.0
1,6,8703517.0
1,6,8703805.0
1,6,8703460.0
1,6,8703244.0
1,6,8703555.0
1,6,8702739.0
1,6,8703543.0
1,6,8704031.0
1,6,8703237.0
1,6,8703587.0
1,6,8703366.0
1,6,8702246.0
1,6,8702387.0
1,6,8702250.0
1,6,8703112.0
1,6,8704019.0
1,6,8702374.0
1,6,8702882.0
1,6,8703209.0
1,6,8703447.0
1,6,8703542.0
1,6,8702336.0
1,6,8702225.0
1,6,8702415.0
1,6,8702251.0
1,6,8702429.0
1,6,8702425.0
1,6,8703232.0
1,6,8703155.0
1,6,8702959.0
1,6,8703570.0
1,6,8703059.0
1,6,8702946.0
1,6,8703059.0
1,6,8703019.0
1,6,8702240.0
1,6,8703825.0
1,6,8703002.0
1,6,8702671.0
1,6,8703460.0
1,6,8703166.0
1,6,8702264.0
1,6,8702626.0
1,6,8703488.0
1,6,8703258.0
1,6,8703254.0
1,6,8702733.0
1,6,8702965.0
1,6,8702385.0
1,6,8702919.0
1,6,8702919.0
1,6,8702839.0
1,6,8702889.0
1,6,8702689.0
1,6,8703170.0
2,2,8703836.0
1,6,8703218.0
1,6,8703433.0
8,14,8704336.0
1,6,8703322.0
1,6,8702687.0
1,6,8702976.0
1,6,8703138.0
1,6,8703601.0
1,6,8703165.0
1,6,8703149.0
1,6,8702582.0
1,6,8703322.0
1,6,8702929.0
1,6,8702952.0
1,6,8702427.0
1,6,8703434.0
1,6,8702875.0
1,6,8703131.0
1,6,8703506.0
1,6,8703197.0
1,6,8702868.0
1,6,8703033.0
1,6,8703112.0
1,6,8703502.0
1,6,8702732.0
1,6,8702881.0
1,6,8702596.0
1,6,8703308.0
1,6,8703475.0
1,6,8702904.0
1,6,8702644.0
1,6,8702711.0
1,6,8702834.0
1,6,8702659.0
1,6,8702568.0
1,6,8702402.0
1,6,8702238.0
1,6,8702903.0
1,6,8703297.0
1,6,8702701.0
1,6,8702607.0
1,6,8702762.0
1,6,8702960.0
1,6,8702976.0
1,6,8703297.0
1,6,8703031.0
1,2,8703551.0
1,6,8702521.0
1,6,8702320.0
1,6,8703434.0
1,6,8703248.0
1,6,8702644.0
1,6,8702439.0
1,6,8702340.0
1,6,8702949.0
1,6,8702481.0
1,6,8703256.0
1,6,8703407.0
1,6,8703098.0
1,6,8702862.0
1,6,8702660.0
1,6,8702435.0
1,6,8702346.0
1,6,8702402.0
1,6,8702633.0
1,6,8702935.0
1,6,8703045.0
1,6,8702306.0
1,6,8702867.0
1,6,8703152.0
1,6,8702356.0
1,6,8703139.0
1,6,8702290.0
1,6,8702388.0
1,6,8702838.0
1,6,8702672.0
1,6,8702388.0
1,6,8702277.0
1,6,8702730.0
1,6,8702415.0
1,6,8702625.0
1,6,8702306.0
1,6,8703104.0
1,2,8702951.0
1,6,8702259.0
1,6,8702598.0
1,6,8702812.0
1,6,8702469.0
1,6,8702700.0
1,6,8702455.0
1,6,8702854.0
1,6,8702494.0
1,6,8702826.0
1,6,8702700.0
1,6,8702848.0
1,6,8702553.0
1,6,8702265.0
1,6,8702621.0
1,6,8702481.0
1,6,8702789.0
1,6,8702798.0
1,6,8702441.0
1,6,8702360.0
1,6,8702279.0
1,6,8702745.0
1,6,8702772.0
1,2,8702351.0
1,6,8702782.0
1,6,8702494.0
1,6,8702824.0
1,6,8702756.0
1,6,8702506.0
1,6,8702234.0
1,6,8702335.0
1,6,8702369.0
1,6,8702452.0
1,6,8702507.0
1,6,8702292.0
1,6,8702224.0
1,6,8702238.0
1,7,9788540.0
8,14,9152943.0
1,2,8567537.0
4,0,9386338.0
8,6,9102498.0
8,6,6181027.0
8,11,9102509.0
4,0,9386321.0
4,7,9707901.0
1,7,9525390.0
8,0,8752043.0
1,11,9771198.0
1,6,9669099.0
4,0,9386316.0
1,6,9665979.0
8,14,9236487.0
1,2,9766858.0
4,0,9386352.0
1,6,9669099.0
1,6,9717804.0
1,6,9277495.0
1,6,9328087.0
1,6,9328083.0
1,6,9327543.0
1,6,9327894.0
4,0,9386319.0
4,6,8015085.0
4,6,8014997.0
4,6,8014963.0
4,6,8184342.000000001
4,6,8090605.999999999
4,6,8090634.999999999
4,6,8015370.0
4,6,7993086.0
4,6,8015427.000000001
4,6,8015086.0
4,6,8010376.0
4,6,8015462.0
4,6,8184344.0
4,6,8106920.000000001
4,6,7993179.999999999
4,6,7993243.0
4,6,8015464.000000001
4,6,8090635.999999999
4,6,8090663.0
4,6,8184189.0
4,6,7987987.0
4,6,8090633.0
4,6,8010411.0
4,6,8090667.000000001
4,6,7993242.000000001
4,6,8090609.0
8,14,9034486.0
4,6,9384703.0
1,7,9768336.0
1,6,9208937.0
2,6,9466564.0
2,6,9208846.0
1,6,9208912.0
2,6,9208936.0
2,6,9281096.0
2,6,9277917.0
2,6,9280984.0
2,6,9219865.0
2,6,9303924.0
2,6,9373441.0
2,6,9402141.0
2,6,9361680.0
2,6,9466621.0
2,6,9466595.0
2,6,9466538.0
2,6,9466628.0
2,6,9466505.0
2,6,9466534.0
2,6,9466653.0
2,6,9466533.0
2,6,9466595.0
2,6,9466596.0
2,6,9487748.0
2,6,9487687.0
2,6,9487966.0
2,6,9487807.0
2,6,9487839.0
2,6,9487900.0
2,6,9622707.0
1,7,9788526.0
1,7,9714435.0
1,7,9714438.0
4,6,9384718.0
2,6,9622587.0
1,2,9763796.0
8,14,9198807.0
4,0,9290459.0
8,7,9788514.0
8,14,9410984.0
16,14,9279958.0
1,12,9673217.0
1,7,9758034.0
8,12,9150188.0
1,2,9767908.0
1,2,9766918.0
16,11,9257003.0
8,12,9767509.0
8,14,9738161.0
4,11,9735184.0
8,11,9732868.0
8,14,9321911.0
8,14,9157425.0
8,14,9738099.0
1,6,9668918.0
4,6,9559673.0
8,14,9388573.0
8,14,9106849.0
4,6,9384730.0
8,14,9762999.0
1,9,9680270.0
8,14,9759796.0
4,6,9384704.0
4,6,9384700.0
8,14,9788163.0
8,14,9790049.0
1,12,9673697.0
4,6,9384728.0
1,2,9745461.0
1,6,9729784.0
1,7,9787607.0
8,6,9711520.0
1,6,9750720.0
8,14,9516553.0
1,6,9729754.0
1,11,9232207.0
1,11,9230410.0
1,2,9741032.0
4,6,9384719.0
4,6,9384713.0
4,6,9384701.0
8,14,9741859.0
4,0,9290483.0
4,2,9764740.0
8,6,8890266.0
8,12,9652333.0
8,12,9652368.0
8,9,9141018.0
8,14,9788645.0
1,7,9754115.0
8,6,9507009.0
1,11,9219764.0
1,11,9216259.0
1,11,9232912.0
1,6,9716839.0
8,4,9676827.0
1,6,9710137.0
8,4,9676817.0
1,6,9710692.0
8,14,9781332.0
1,6,9121990.0
1,6,9105565.0
1,6,9737768.0
1,6,9710258.0
1,6,9715372.0
1,6,9668743.0
1,6,9666770.0
1,6,9717404.0
1,6,9660656.0
8,14,9137264.0
8,14,9737214.0
1,7,9143174.0
8,4,9676846.0
8,2,9217387.0
8,4,9676865.0
1,6,9705289.0
16,14,9541604.0
1,14,9706966.0
4,0,9290906.0
1,6,9788553.0
1,6,9788722.0
1,6,9788556.0
1,6,9788652.0
1,6,9291770.0
1,6,9291769.0
1,6,8604331.0
1,6,8154780.0
1,6,8154756.0
1,6,8154680.000000001
1,6,8154650.000000001
1,6,8082842.0
1,6,8082602.999999999
1,6,8082080.000000001
16,14,9535722.0
1,6,8063184.999999999
4,1,9780396.0
4,1,9782677.0
16,14,9515922.0
4,1,9782900.0
4,1,9780414.0
1,7,9136299.0
8,4,9676685.0
8,4,9676695.0
8,12,9148030.0
8,12,9337175.0
1,6,9705135.0
8,11,9732821.0
8,11,9732803.0
8,11,9732696.0
1,9,9669107.0
8,14,9726369.0
8,14,9600494.0
8,2,9766274.0
1,2,9757760.0
1,6,9329088.0
8,7,9338753.0
8,12,9410952.0
8,14,9684944.0
8,14,9739670.0
8,14,9684945.0
1,6,9132282.0
1,6,9130667.0
1,6,8826835.0
1,6,9234244.0
1,6,9132066.0
1,6,9234275.0
8,14,9304449.0
1,7,9774326.0
4,0,9290479.0
8,14,9764116.0
1,12,9762368.0
1,11,9785911.0
8,14,9704827.0
8,7,9662789.0
1,7,9768641.0
1,11,9725352.0
1,2,9688908.0
1,7,9763828.0
1,7,9142875.0
8,14,9727305.0
1,7,9758495.0
1,6,9763770.0
1,6,9791954.0
1,6,9761094.0
4,0,9290481.0
1,6,9791713.0
1,2,9787237.0
1,6,9791711.0
1,11,9712997.0
1,6,9792194.0
1,6,9791826.0
1,6,9791997.0
1,6,9792088.0
1,6,9791821.0
1,6,9791783.0
1,6,9792049.0
1,6,9792228.0
1,6,9792213.0
1,6,9791945.0
1,6,9792035.0
1,6,9791826.0
1,6,9791906.0
1,6,9792021.0
1,6,9792210.0
1,6,9792115.0
1,6,9791933.0
1,6,9792169.0
1,6,9792181.0
1,6,9791829.0
1,6,9792020.0
1,6,9792146.0
1,6,9792099.0
1,6,9792109.0
1,6,9791922.0
1,6,9792066.0
1,6,9792077.0
1,6,9792158.0
1,6,9791988.0
1,6,9791890.0
1,6,9792011.0
1,6,9792135.0
1,6,9791967.0
1,6,9791847.0
1,6,9792094.0
1,6,9791998.0
1,6,9791798.0
1,6,9792120.0
1,6,9791882.0
1,6,9791844.0
1,6,9791870.0
1,6,9792237.0
1,6,9792057.0
1,6,9791789.0
1,6,9791861.0
1,6,9791909.0
1,6,9791763.0
1,6,9791739.0
1,7,9660248.0
1,6,9792054.0
1,6,9791804.0
1,6,9791850.0
1,6,9791808.0
1,6,9791721.0
1,6,9791774.0
1,6,9787905.0
1,6,9791748.0
1,6,9791729.0
1,6,9791727.0
1,6,9787895.0
1,6,9787891.0
1,6,9787929.0
1,6,9787887.0
1,6,9787911.0
1,6,9787916.0
4,0,9290470.0
4,0,9290473.0
8,4,9768293.0
1,6,9788839.0
1,6,9788768.0
1,6,9788884.0
1,6,9788791.0
1,6,9788889.0
1,6,9788677.0
1,6,9788082.0
1,6,9788556.0
1,6,9788535.0
1,6,9788097.0
1,6,9788424.0
1,6,9788860.0
1,6,9788426.0
1,6,9788318.0
1,6,9788358.0
1,6,9788744.0
1,6,9788813.0
1,6,9788530.0
1,6,9788472.0
1,6,9788445.0
1,6,9788138.0
1,6,9788292.0
1,6,9788402.0
1,6,9788698.0
1,6,9788298.0
1,6,9788400.0
1,6,9788381.0
1,6,9788628.0
1,6,9788602.0
1,6,9788581.0
1,6,9747410.0
1,6,9788374.0
1,6,9788379.0
1,6,9788212.0
1,6,9788467.0
1,6,9788277.0
1,6,9788271.0
1,6,9788334.0
1,6,9788489.0
1,6,9788250.0
1,6,9788361.0
1,6,9788229.0
1,6,9788335.0
1,6,9788233.0
1,6,9788293.0
1,6,9788188.0
1,6,9788186.0
1,6,9788072.0
1,6,9788495.0
1,6,9788313.0
1,6,9788509.0
1,6,9788512.0
1,6,9788315.0
1,6,9788447.0
1,6,9788124.0
1,6,9788166.0
1,6,9788270.0
1,6,9788255.0
1,6,9788341.0
1,6,9788353.0
1,6,9788379.0
1,6,9788147.0
1,6,9788103.0
1,6,9788120.0
1,6,9788249.0
1,6,9787967.0
1,6,9788111.0
1,6,9788206.0
1,6,9788001.0
1,6,9788207.0
1,6,9787961.0
1,6,9788229.0
1,6,9788092.0
1,6,9788160.0
1,6,9788027.0
1,6,9788051.0
1,6,9788017.0
1,6,9788182.0
1,6,9743778.0
1,6,9787954.0
1,6,9788167.0
1,6,9788143.0
1,6,9787934.0
1,6,9787948.0
1,6,9788031.0
1,6,9788052.0
1,6,9788041.0
1,6,9788032.0
1,6,9787938.0
1,6,9788060.0
1,6,9788010.0
1,6,9788072.0
1,6,9787987.0
1,6,9787973.0
1,6,9787990.0
1,6,9791881.0
1,2,9748441.0
1,6,9791881.0
1,6,9791904.0
1,6,9792043.0
1,6,9791974.0
1,2,9791954.0
1,7,9790622.0
1,2,9791354.0
1,6,9782427.0
1,2,9790754.0
1,6,9782382.0
1,7,9739895.0
1,2,9790154.0
1,2,9789555.0
1,2,9788955.0
4,0,9290464.0
1,2,9788355.0
1,2,9788007.0
1,6,9782576.0
1,6,9782578.0
1,6,9782401.0
1,6,9782451.0
1,2,9787754.0
1,6,9782447.0
1,6,9782406.0
1,6,9782385.0
1,6,9782421.0
1,14,9757537.0
1,6,9782422.0
1,6,9782396.0
1,7,9676606.0
1,2,9787155.0
1,2,9755841.0
1,6,9778320.0
1,6,9778340.0
1,6,9778338.0
1,6,9778320.0
1,6,9778320.0
1,6,9778343.0
1,2,9786554.0
2,2,9786194.0
1,2,9785954.0
1,11,9784621.0
1,1,9785763.0
1,1,9785763.0
8,4,9762941.0
1,1,9785256.0
1,1,9785254.0
1,2,9785354.0
1,1,9784647.0
1,2,9784754.0
1,1,9784648.0
1,11,9783446.0
1,2,9784156.0
1,6,9778605.0
1,6,9778494.0
1,6,9778670.0
1,6,9778628.0
1,6,9778521.0
1,6,9778381.0
1,6,9778477.0
1,6,9778360.0
1,6,9778403.0
1,6,9778501.0
1,6,9775156.0
1,6,9778448.0
1,6,9778457.0
1,6,9778496.0
1,6,9778475.0
1,6,9778543.0
1,6,9778585.0
1,6,9778412.0
1,6,9778429.0
1,6,9778407.0
1,6,9778651.0
1,6,9778518.0
1,6,9778456.0
1,6,9778387.0
1,6,9778384.0
1,6,9778517.0
1,6,9778477.0
1,6,9778495.0
1,6,9778565.0
1,6,9778432.0
1,2,9783555.0
1,6,9778424.0
1,6,9778368.0
1,6,9778363.0
2,2,9783490.0
1,11,9782652.0
1,2,9782954.0
4,0,9290834.0
4,0,9290873.0
1,2,9782354.0
1,2,9781754.0
1,12,9667858.0
8,14,9409317.0
1,2,9781154.0
1,12,9766081.0
1,2,9780554.0
1,2,9779953.0
1,6,9763581.0
1,2,9779354.0
1,7,9149225.0
1,7,9767041.0
1,2,9778754.0
1,2,9778154.0
1,2,9765639.0
1,2,9777553.0
8,4,9762737.0
1,6,9739950.0
1,6,9739945.0
1,2,9776953.0
2,2,9776622.0
1,2,9776354.0
1,6,9739388.0
1,12,9758371.0
1,2,9775755.0
1,2,9775154.0
1,6,9739394.0
2,2,9774550.0
1,2,9774554.0
2,2,9774579.0
2,2,9774581.0
1,6,9768336.0
1,2,9773954.0
1,2,9773353.0
1,6,9768220.0
1,2,9772755.0
1,2,9772155.0
24,14,9424377.0
1,2,9771554.0
1,1,9746174.0
1,1,9746157.0
1,2,9770956.0
1,6,9768335.0
1,7,9395327.0
16,11,9762287.0
1,6,9768219.0
1,2,9770354.0
1,6,9769996.0
2,14,9698635.0
1,2,9769758.0
1,6,9769655.0
1,2,9769819.0
1,2,9769753.0
1,2,9766715.0
1,2,9769485.0
4,12,9756181.0
1,6,9769344.0
1,7,9707941.0
1,2,9715008.0
1,2,9769154.0
1,7,9768457.0
1,2,9768553.0
1,7,9768398.0
1,6,9768303.0
1,6,9768063.0
1,2,9767955.0
1,1,9743970.0
1,6,9767871.0
1,11,9767720.0
1,1,9743969.0
2,2,9767813.0
1,2,9767355.0
1,6,9740572.0
8,14,9760908.0
1,6,9766978.0
1,6,9766979.0
1,6,9766763.0
1,2,9766754.0
1,6,9766576.0
1,6,9766395.0
1,6,9739163.0
1,2,9766245.0
8,2,9762679.0
1,2,9766156.0
1,7,9693262.0
1,2,9765555.0
16,11,9707964.0
1,6,9740088.0
1,2,9764954.0
1,2,9664599.0
1,2,9764355.0
1,6,9739169.0
1,6,9740083.0
1,11,9763930.0
1,2,9736611.0
1,11,9763478.0
1,2,9763754.0
1,6,9711907.0
4,11,9322173.0
1,11,9762448.0
1,2,9763154.0
1,6,9745178.0
1,2,9762554.0
1,2,9762462.0
1,2,9394995.0
4,2,9741116.0
1,2,9395238.0
8,2,9762237.0
1,2,9761978.0
1,2,9761955.0
8,14,9761806.0
8,2,9761502.0
1,2,9761355.0
1,2,9761170.0
8,14,9761066.0
1,2,9760945.0
1,6,9711902.0
1,2,9760754.0
1,2,9754996.0
1,2,9760391.0
1,2,9760209.0
1,2,9760173.0
1,2,9760166.0
1,2,9760155.0
1,2,9760021.0
1,2,9759875.0
1,2,9759871.0
1,2,9759555.0
8,14,9759426.0
4,11,9322205.0
2,2,9759085.0
1,2,9753620.0
1,2,9758955.0
1,2,9750158.0
8,14,9410762.0
1,2,9758354.0
1,7,9653909.0
8,14,9756516.0
2,14,9698422.0
2,14,9698475.0
1,7,9740877.0
1,2,9757754.0
1,2,9757483.0
1,2,9757153.0
2,2,9756943.0
1,2,9756555.0
1,2,9752477.0
1,2,9755954.0
1,12,9747938.0
8,14,9751321.0
1,12,9738427.0
1,6,9740816.0
2,14,9698559.0
1,2,9755354.0
1,2,9754754.0
2,14,9698612.0
1,6,9749290.0
1,2,9754154.0
1,2,9753554.0
1,6,9749184.0
1,6,9749290.0
1,2,9752955.0
1,2,9752934.0
1,7,9752809.0
1,2,9752353.0
1,6,9749185.0
1,2,9751753.0
1,6,9749291.0
1,6,9749287.0
1,7,9746797.0
1,6,9749182.0
1,2,9751154.0
1,6,9749177.0
1,7,9746794.0
8,14,9744098.0
8,14,9406601.0
1,2,9750554.0
1,7,9747919.0
2,14,9698513.0
2,2,9750086.0
1,2,9749954.0
1,2,9723256.0
1,2,9749935.0
1,6,9741357.0
1,7,9149410.0
1,2,9735420.0
8,14,9733298.0
2,14,9720630.0
1,7,9747892.0
1,2,9749354.0
2,14,9719929.0
1,2,9748754.0
2,14,9720443.0
2,14,9698533.0
1,2,9716259.0
2,14,9698368.0
1,2,9748154.0
2,14,9698444.0
1,2,9744590.0
1,2,9745430.0
4,12,9734017.0
1,2,9747554.0
1,2,9743508.0
1,6,9709001.0
1,2,9743605.0
4,2,9738352.0
1,2,9746956.0
8,14,9661768.0
1,7,9742520.0
1,2,9746355.0
8,10,9746153.0
8,10,9746148.0
2,14,9698399.0
1,2,9742354.0
1,7,9742490.0
1,2,9741223.0
1,2,9745753.0
2,14,9719739.0
1,7,9742582.0
1,2,9745196.0
1,2,9745155.0
1,2,9744554.0
8,2,9743708.0
1,6,9740572.0
1,2,9743954.0
1,2,9743354.0
2,14,9718360.0
4,0,9577403.0
1,6,9740574.0
1,2,9742754.0
1,2,9741774.0
1,6,9740571.0
1,2,9742154.0
1,2,9735698.0
1,6,9741876.0
1,2,9740733.0
1,2,9741555.0
1,7,9741263.0
2,2,9741240.0
1,7,9740988.0
1,2,9740954.0
1,6,9314687.0
1,2,9740354.0
2,14,9720078.0
1,2,9739754.0
1,7,9493291.0
2,14,9720109.0
1,2,9739155.0
2,14,9714099.0
16,14,9695254.0
2,2,9739001.0
2,2,9739002.0
2,2,9739002.0
2,14,9717806.0
1,2,9738555.0
1,2,9738500.0
8,14,9738274.0
2,14,9718206.0
1,2,9737955.0
1,7,9730797.0
1,2,9737666.0
8,2,9675800.0
2,14,9719777.0
8,14,9737469.0
1,2,9737354.0
8,14,9665771.0
2,14,9709651.0
8,14,9665920.0
8,14,9735197.0
1,7,9730668.0
1,7,9730706.0
8,14,9737052.0
1,7,9730585.0
1,2,9736754.0
2,14,9711127.0
1,2,9736154.0
1,2,9735554.0
1,12,9734614.0
4,11,9735178.0
8,11,9719757.0
2,14,9709494.0
1,2,9734955.0
1,12,9733958.0
4,11,9401433.0
1,2,9734354.0
1,6,9731684.0
2,14,9709489.0
8,6,9718801.0
1,2,9733755.0
1,12,9727228.0
1,6,9730951.0
1,1,9733192.0
1,1,9733199.0
1,2,9733154.0
1,7,9730546.0
